시간,동향(m),서향(m),동풍 속도,서풍 속도,각도(DEG),풍향(DEG),서향 풍속,파향(DEG),파속,최대 파고(m),평균 파고(m),현재 파고(m)
10:00:14,0,0,0,0,0,316.8,0.4,2.3,27.2,3.6,3.6,3.6
10:00:26,0,0,0,0,0,130.2,2,12,26.3,3.6,3.6,3.6
10:00:37,0,0,0,0,0,265,0.8,12,26.3,3.6,3.6,3.6
10:00:48,0,0,0,0,0,49,1.8,41.5,68.8,3.6,3.6,3.6
10:01:12,0,0,0,0,0,38,2.2,15.1,27,3.6,3.6,3.6
10:01:55,0,0,0,0,0,38,2.2,15.1,27,3.6,3.6,3.6
10:02:36,0,0,0,0,0,38,2.2,15.1,27,3.6,3.6,3.6
10:02:57,0,0,0,0,0,254.9,0.2,284.2,12.2,3.6,3.6,3.6
10:03:40,0,0,0,0,0,254.9,0.2,284.2,12.2,3.6,3.6,3.6
10:03:55,0,0,0,0,0,31.9,1.2,179.7,21.1,3.6,3.6,3.6
10:04:24,0,0,0,0,0,31.9,1.2,179.7,21.1,3.6,3.6,3.6
10:08:29,0,0,0,0,0,181.8,0.6,29.2,109.6,3.6,3.6,3.6
10:08:58,0,0,0,0,0,181.8,0.6,29.2,109.6,3.6,3.6,3.6
10:09:58,0,0,0,0,0,181.8,0.6,29.2,109.6,3.6,3.6,3.6
10:11:20,0,0,0,0,0,181.8,0.6,29.2,109.6,3.6,3.6,3.6
10:12:06,0,0,0,0,0,181.8,0.6,29.2,109.6,3.6,3.6,3.6
10:12:40,0,0,0,0,0,34.1,2.8,358.8,49.9,3.6,3.5,3.6
10:12:54,0,0,0,0,0,81.7,0.6,50.5,42.4,3.6,3.6,3.6
10:13:05,0,0,0,0,0,269.6,0.6,4.8,41.3,3.6,3.6,3.6
10:13:15,0,0,0,0,0,59.6,0.8,4.8,41.3,3.6,3.6,3.6
10:13:26,0,0,0,0,0,42.8,1.8,81.9,32.1,3.6,3.6,3.6
10:13:37,0,0,0,0,0,158.2,0.3,81.9,32.1,3.6,3.5,3.6
10:13:47,0,0,0,0,0,1.7,0.4,241.7,61.7,3.6,3.6,3.6
10:13:58,0,0,0,0,0,154.2,1.6,241.7,61.7,3.6,3.6,3.6
10:14:12,0,0,0,0,0,154.2,1.6,241.7,61.7,3.6,3.6,3.6
10:14:45,0,0,0,0,0,154.2,1.6,241.7,61.7,3.6,3.6,3.6
10:15:05,0,0,0,0,0,315,0.9,48.7,16.6,3.6,3.6,3.6
10:15:20,0,0,0,0,0,179.8,0.8,48.7,16.6,3.6,3.6,3.6
10:15:51,0,0,0,0,0,179.8,0.8,48.7,16.6,3.6,3.6,3.6
10:16:48,0,0,0,0,0,179.8,0.8,48.7,16.6,3.6,3.6,3.6
10:17:27,0,0,0,0,0,179.8,0.8,48.7,16.6,3.6,3.6,3.6
10:18:57,0,0,0,0,0,179.8,0.8,48.7,16.6,3.6,3.6,3.6
10:19:46,0,0,0,0,0,102.7,0.5,357.5,30.1,3.6,3.6,3.6
10:20:06,0,0,0,0,0,21.3,2.9,254,12.6,3.6,3.5,3.6
10:20:17,0,0,0,0,0,19,1.9,254,12.6,3.6,3.5,3.5
10:20:29,0,0,0,0,0,351.9,1,44.2,26.5,3.6,3.5,3.5
10:20:59,0,0,0,0,0,351.9,1,44.2,26.5,3.6,3.5,3.5
10:21:33,0,0,0,0,0,351.9,1,44.2,26.5,3.6,3.5,3.5
10:22:02,0,0,0,0,0,36.3,2,301,10.5,3.6,3.5,3.5
10:22:28,0,0,0,0,0,310,1,67.7,27.1,3.6,3.5,3.5
10:22:40,0,0,0,0,0,221.5,0.7,31.2,23,3.6,3.5,3.5
10:22:51,0,0,0,0,0,1.8,0.9,31.2,23,3.6,3.5,3.5
10:23:04,0,0,0,0,0,338.4,1.1,44.2,20.3,3.6,3.5,3.5
10:25:34,0,0,0,0,0,338.4,1.1,44.2,20.3,3.6,3.5,3.5
10:26:18,0,0,0,0,0,338.4,1.1,44.2,20.3,3.6,3.5,3.5
10:26:45,0,0,0,0,0,338.4,1.1,44.2,20.3,3.6,3.5,3.5
10:26:59,0,0,0,0,0,19.3,2.2,23.3,21.7,3.6,3.5,3.5
10:27:59,0,0,0,0,0,19.3,2.2,23.3,21.7,3.6,3.5,3.5
10:28:59,0,0,0,0,0,19.3,2.2,23.3,21.7,3.6,3.5,3.5
10:29:43,0,0,0,0,0,19.3,2.2,23.3,21.7,3.6,3.5,3.5
10:29:54,0,0,0,0,0,156,0.1,354.9,9.7,3.6,3.5,3.5
10:30:06,0,0,0,0,0,299.6,0.8,49.6,9.5,3.6,3.5,3.5
10:31:09,0,0,0,0,0,299.6,0.8,49.6,9.5,3.6,3.5,3.5
10:31:55,0,0,0,0,0,299.6,0.8,49.6,9.5,3.6,3.5,3.5
10:33:05,0,0,0,0,0,299.6,0.8,49.6,9.5,3.6,3.5,3.5
10:33:26,0,0,0,0,0,299.6,0.8,49.6,9.5,3.6,3.5,3.5
10:34:23,0,0,0,0,0,299.6,0.8,49.6,9.5,3.6,3.5,3.5
10:34:58,0,0,0,0,0,299.6,0.8,49.6,9.5,3.6,3.5,3.5
10:35:28,0,0,0,0,0,345.6,2.3,11.5,5.9,3.6,3.5,3.5
10:35:46,0,0,0,0,0,77.2,0.8,80.6,9.7,3.6,3.5,3.5
10:36:05,0,0,0,0,0,23.4,2.4,80.6,9.7,3.6,3.5,3.5
10:36:50,0,0,0,0,0,23.4,2.4,80.6,9.7,3.6,3.5,3.5
10:37:46,0,0,0,0,0,23.4,2.4,80.6,9.7,3.6,3.5,3.5
10:38:46,0,0,0,0,0,23.4,2.4,80.6,9.7,3.6,3.5,3.5
10:39:02,0,0,0,0,0,121,0.6,310.5,3,3.6,3.5,3.5
10:39:16,0,0,0,0,0,348.2,0.6,39,6.5,3.6,3.5,3.5
10:39:48,0,0,0,0,0,105,1,254.1,5.8,3.6,3.5,3.5
10:40:40,0,0,0,0,0,105,1,254.1,5.8,3.6,3.5,3.5
10:41:32,0,0,0,0,0,105,1,254.1,5.8,3.6,3.5,3.5
10:42:33,0,0,0,0,0,105,1,254.1,5.8,3.6,3.5,3.5
10:42:58,0,0,0,0,0,54.4,2.4,350.3,33.5,3.5,3.4,3.5
10:43:52,0,0,0,0,0,54.4,2.4,350.3,33.5,3.5,3.4,3.5
10:44:26,0,0,0,0,0,54.4,2.4,350.3,33.5,3.5,3.4,3.5
10:45:00,0,0,0,0,0,43.6,1.9,339.4,51.1,3.5,3.4,3.5
10:45:44,0,0,0,0,0,69.5,0.8,264.7,38.3,3.5,3.4,3.4
10:46:04,0,0,0,0,0,42.9,1,236.5,42.6,3.5,3.4,3.4
10:46:40,0,0,0,0,0,42.9,1,236.5,42.6,3.5,3.4,3.4
10:46:59,0,0,0,0,0,38.6,3.8,241.8,73.1,3.5,3.4,3.4
10:47:53,0,0,0,0,0,38.6,3.8,241.8,73.1,3.5,3.4,3.4
10:48:50,0,0,0,0,0,38.6,3.8,241.8,73.1,3.5,3.4,3.4
10:49:49,0,0,0,0,0,38.6,3.8,241.8,73.1,3.5,3.4,3.4
10:50:29,0,0,0,0,0,33.2,4.2,337,97.1,3.5,3.4,3.4
10:50:41,0,0,0,0,0,33.2,4.2,337,97.1,3.5,3.4,3.4
10:50:51,0,0,0,0,0,99.7,0.6,246.6,109.6,3.5,3.4,3.4
10:51:03,0,0,0,0,0,330.1,1,246.6,109.6,3.5,3.4,3.4
10:51:14,0,0,0,0,0,353,0.8,337.4,121.6,3.5,3.4,3.4
10:51:25,0,0,0,0,0,25.7,3.7,337.4,121.6,3.5,3.4,3.4
10:51:36,0,0,0,0,0,43.6,3.6,247.8,113.5,3.5,3.4,3.4
10:51:47,0,0,0,0,0,36.4,4,247.8,113.5,3.5,3.4,3.4
10:51:58,0,0,0,0,0,16.1,2.4,244.9,114.7,3.5,3.4,3.4
10:52:08,0,0,0,0,0,29.9,4.2,244.9,114.7,3.5,3.4,3.4
10:52:19,0,0,0,0,0,25.7,4.8,156,133,3.5,3.4,3.4
10:52:34,0,0,0,0,0,36.9,3.7,252.3,119.5,3.5,3.4,3.4
10:52:50,0,0,0,0,0,38.4,2.5,252.3,119.5,3.5,3.4,3.4
10:53:51,0,0,0,0,0,38.4,2.5,252.3,119.5,3.5,3.4,3.4
10:55:32,0,0,0,0,0,64.8,1.3,215.8,77.9,3.5,3.4,3.4
10:56:40,0,0,0,0,0,64.8,1.3,215.8,77.9,3.5,3.4,3.4
10:57:26,0,0,0,0,0,6.6,2.6,304.3,108.9,3.4,3.3,3.4
10:57:37,0,0,0,0,0,6.6,2.6,304.3,108.9,3.4,3.3,3.4
10:57:49,0,0,0,0,0,46.6,2.9,178.6,137.3,3.4,3.3,3.4
10:58:01,0,0,0,0,0,38.2,2.7,333.7,183.4,3.4,3.3,3.4
10:58:14,0,0,0,0,0,73.6,1.9,333.6,183.9,3.4,3.3,3.4
10:58:53,0,0,0,0,0,47.7,2.7,154.3,187.8,3.4,3.3,3.4
10:59:25,0,0,0,0,0,45.1,2.5,155.2,193.1,3.4,3.3,3.4
11:00:22,0,0,0,0,0,45.1,2.5,155.2,193.1,3.4,3.3,3.4
11:00:44,0,0,0,0,0,35,2.6,155.1,203.5,3.4,3.3,3.3
11:00:56,0,0,0,0,0,29.5,2.4,154.7,201.5,3.4,3.3,3.3
11:01:44,0,0,0,0,0,29.5,2.4,154.7,201.5,3.4,3.3,3.3
11:02:24,0,0,0,0,0,29.5,2.4,154.7,201.5,3.4,3.3,3.3
11:03:25,0,0,0,0,0,40.6,3.4,267.2,190.3,3.4,3.3,3.3
11:03:44,0,0,0,0,0,104.6,2.7,264.2,213.1,3.4,3.3,3.3
11:03:56,0,0,0,0,0,164.3,0.4,247.1,242.6,3.4,3.3,3.3
11:05:44,0,0,0,0,0,164.3,0.4,247.1,242.6,3.4,3.3,3.3
11:06:08,0,0,0,0,0,164.3,0.4,247.1,242.6,3.4,3.3,3.3
11:07:04,0,0,0,0,0,164.3,0.4,247.1,242.6,3.4,3.3,3.3
11:07:22,0,0,0,0,0,12.4,3.6,97.6,167.8,3.3,3.3,3.3
11:07:37,0,0,0,0,0,35.5,1.9,333.1,252.2,3.3,3.3,3.3
11:08:13,0,0,0,0,0,35.5,1.9,333.1,252.2,3.3,3.3,3.3
11:09:27,0,0,0,0,0,35.5,1.9,333.1,252.2,3.3,3.3,3.3
11:10:27,0,0,0,0,0,35.5,1.9,333.1,252.2,3.3,3.3,3.3
11:10:41,0,0,0,0,0,31.8,3.5,157.5,224.5,3.3,3.2,3.3
11:10:52,0,0,0,0,0,33.4,2.2,246.4,286.2,3.3,3.2,3.3
11:11:02,0,0,0,0,0,127.1,2.3,246.4,286.2,3.3,3.2,3.3
11:11:16,0,0,0,0,0,249.7,1.2,249.4,257.8,3.3,3.2,3.3
11:11:28,0,0,0,0,0,259,1.6,249.4,257.8,3.3,3.2,3.3
11:11:39,0,0,0,0,0,328.5,1.5,246.7,278.8,3.3,3.2,3.3
11:11:49,0,0,0,0,0,39.5,2,145.7,257.5,3.3,3.2,3.3
11:12:00,0,0,0,0,0,32.7,2.5,145.7,257.5,3.3,3.2,3.3
11:12:13,0,0,0,0,0,10.1,0.6,146.4,238.6,3.3,3.2,3.3
11:12:29,0,0,0,0,0,10.1,0.6,146.4,238.6,3.3,3.2,3.3
11:12:53,0,0,0,0,0,27.4,1.7,109.6,196.9,3.3,3.2,3.3
11:13:08,0,0,0,0,0,344.8,1,109.6,196.9,3.3,3.2,3.3
11:13:19,0,0,0,0,0,152.8,1.3,139.7,244.5,3.3,3.2,3.3
11:13:30,0,0,0,0,0,350.6,1.2,139.7,244.5,3.3,3.2,3.3
11:13:48,0,0,0,0,0,200.4,0.3,155.6,300,3.3,3.2,3.3
11:14:27,0,0,0,0,0,200.4,0.3,155.6,300,3.3,3.2,3.3
11:15:28,0,0,0,0,0,200.4,0.3,155.6,300,3.3,3.2,3.3
11:15:45,0,0,0,0,0,317.1,0.4,80.6,268.9,3.2,3.2,3.2
11:15:59,0,0,0,0,0,26.3,4.1,243.1,364.5,3.2,3.2,3.2
11:18:25,0,0,0,0,0,26.3,4.1,243.1,364.5,3.2,3.2,3.2
11:19:32,0,0,0,0,0,26.3,4.1,243.1,364.5,3.2,3.2,3.2
11:19:44,0,0,0,0,0,27,3.5,71,225,3.2,3.1,3.2
11:20:16,0,0,0,0,0,27,3.5,71,225,3.2,3.1,3.2
11:20:51,0,0,0,0,0,27,3.5,71,225,3.2,3.1,3.2
11:21:31,0,0,0,0,0,21.4,4.9,152.3,237.9,3.2,3.1,3.2
11:22:04,0,0,0,0,0,21.4,4.9,152.3,237.9,3.2,3.1,3.2
11:22:21,0,0,0,0,0,37.5,2.5,212.6,89.8,3.2,3.1,3.2
11:23:02,0,0,0,0,0,37.5,2.5,212.6,89.8,3.2,3.1,3.2
11:24:24,0,0,0,0,0,37.5,2.5,212.6,89.8,3.2,3.1,3.2
11:25:33,0,0,0,0,0,37.5,2.5,212.6,89.8,3.2,3.1,3.2
11:25:52,0,0,0,0,0,46.7,1.3,303.8,130.4,3.2,3.1,3.1
11:26:05,0,0,0,0,0,316.1,0.5,303.8,130.4,3.2,3.1,3.1
11:26:18,0,0,0,0,0,49.9,2,142.7,135.3,3.2,3,3.1
11:27:00,0,0,0,0,0,49.9,2,142.7,135.3,3.2,3,3.1
11:28:17,0,0,0,0,0,49.9,2,142.7,135.3,3.2,3,3.1
11:29:07,0,0,0,0,0,49.9,2,142.7,135.3,3.2,3,3.1
11:29:20,0,0,0,0,0,52.5,3.1,264,191.8,3.2,3,3.1
11:29:41,0,0,0,0,0,23,4.6,125.3,131,3.2,3,3.1
11:30:27,0,0,0,0,0,23,4.6,125.3,131,3.2,3,3.1
11:32:07,0,0,0,0,0,23,4.6,125.3,131,3.2,3,3.1
11:32:49,0,0,0,0,0,23,4.6,125.3,131,3.2,3,3.1
11:33:02,0,0,0,0,0,128.5,1.6,247.8,238,3.1,3,3
11:33:52,0,0,0,0,0,128.5,1.6,247.8,238,3.1,3,3
11:35:11,0,0,0,0,0,47.2,2.3,183.5,14.6,3.1,3,3
11:35:27,0,0,0,0,0,47.2,2.3,183.5,14.6,3.1,3,3
11:35:40,0,0,0,0,0,16.6,4.7,318.8,15.6,3,2.9,3
11:36:50,0,0,0,0,0,16.6,4.7,318.8,15.6,3,2.9,3
11:37:54,0,0,0,0,0,16.6,4.7,318.8,15.6,3,2.9,3
11:39:15,0,0,0,0,0,16.6,4.7,318.8,15.6,3,2.9,3
11:39:52,0,0,0,0,0,16.6,4.7,318.8,15.6,3,2.9,3
11:40:20,0,0,0,0,0,16.6,4.7,318.8,15.6,3,2.9,3
11:42:06,0,0,0,0,0,13.2,3.1,282.8,128,3,2.9,2.9
11:42:49,0,0,0,0,0,13.2,3.1,282.8,128,3,2.9,2.9
11:43:31,0,0,0,0,0,52.4,0.7,229.9,10.6,3,2.8,2.9
11:43:42,0,0,0,0,0,11.8,0.7,225.3,7,3,2.8,2.9
11:43:53,0,0,0,0,0,47,2.3,225.3,7,3,2.8,2.9
11:44:06,0,0,0,0,0,24.3,1.8,234.3,8,3,2.8,2.9
11:45:00,0,0,0,0,0,24.3,1.8,234.3,8,3,2.8,2.9
11:45:49,0,0,0,0,0,24.3,1.8,234.3,8,3,2.8,2.9
11:47:01,0,0,0,0,0,24.3,1.8,234.3,8,3,2.8,2.9
11:47:29,0,0,0,0,0,11.4,4.2,230.4,9.7,2.9,2.8,2.8
11:47:41,0,0,0,0,0,28.8,4,229.6,9.1,2.9,2.8,2.8
11:47:52,0,0,0,0,0,18.2,3.6,229.6,9.1,2.9,2.8,2.8
11:48:07,0,0,0,0,0,13.4,2.2,218.6,7.8,2.9,2.8,2.8
11:48:49,0,0,0,0,0,13.4,2.2,218.6,7.8,2.9,2.8,2.8
11:49:39,0,0,0,0,0,13.4,2.2,218.6,7.8,2.9,2.8,2.8
11:50:06,0,0,0,0,0,13.4,2.2,218.6,7.8,2.9,2.8,2.8
11:50:22,0,0,0,0,0,219.2,0.9,216.1,5.3,2.9,2.7,2.8
11:50:53,0,0,0,0,0,91.5,0.8,202.9,4,2.8,2.7,2.8
11:51:39,0,0,0,0,0,91.5,0.8,202.9,4,2.8,2.7,2.8
11:52:25,0,0,0,0,0,91.5,0.8,202.9,4,2.8,2.7,2.8
11:53:12,0,0,0,0,0,91.5,0.8,202.9,4,2.8,2.7,2.8
11:53:49,0,0,0,0,0,91.5,0.8,202.9,4,2.8,2.7,2.8
11:54:25,0,0,0,0,0,91.5,0.8,202.9,4,2.8,2.7,2.8
11:54:43,0,0,0,0,0,276.1,0.8,292.2,6.8,2.8,2.7,2.8
11:55:20,0,0,0,0,0,276.1,0.8,292.2,6.8,2.8,2.7,2.8
11:55:48,0,0,0,0,0,254.4,0.5,260,6.1,2.7,2.7,2.7
11:56:26,0,0,0,0,0,261.5,0.9,276.5,8.2,2.7,2.6,2.7
11:56:53,0,0,0,0,0,261.5,0.9,276.5,8.2,2.7,2.6,2.7
11:57:21,0,0,0,0,0,261.5,0.9,276.5,8.2,2.7,2.6,2.7
11:57:35,0,0,0,0,0,20.2,3.4,245.5,6,2.7,2.6,2.7
11:57:47,0,0,0,0,0,13.3,2.8,269,5.8,2.7,2.6,2.7
11:59:02,0,0,0,0,0,13.3,2.8,269,5.8,2.7,2.6,2.7
12:00:41,0,0,0,0,0,13.3,2.8,269,5.8,2.7,2.6,2.7
12:01:25,0,0,0,0,0,13.3,2.8,269,5.8,2.7,2.6,2.7
12:02:21,0,0,0,0,0,13.3,2.8,269,5.8,2.7,2.6,2.7
12:03:47,0,0,0,0,0,13.3,2.8,269,5.8,2.7,2.6,2.7
12:04:45,0,0,0,0,0,13.3,2.8,269,5.8,2.7,2.6,2.7
12:05:04,0,0,0,0,0,33,3.1,348.8,5.2,2.7,2.5,2.6
12:05:17,0,0,0,0,0,17.5,5.1,348.8,5.2,2.7,2.5,2.6
12:05:29,0,0,0,0,0,9.400001,4,324.5,5.3,2.7,2.5,2.6
12:05:40,0,0,0,0,0,8.3,3,324.5,5.3,2.6,2.5,2.5
12:05:55,0,0,0,0,0,39.4,2.4,350.8,4.4,2.6,2.5,2.5
12:06:44,0,0,0,0,0,39.4,2.4,350.8,4.4,2.6,2.5,2.5
12:08:26,0,0,0,0,0,39.4,2.4,350.8,4.4,2.6,2.5,2.5
12:10:56,0,0,0,0,0,39.4,2.4,350.8,4.4,2.6,2.5,2.5
12:19:22,0,0,0,0,0,39.4,2.4,350.8,4.4,2.6,2.5,2.5
12:19:49,0,0,0,0,0,39.4,2.4,350.8,4.4,2.6,2.5,2.5
12:20:07,0,0,0,0,0,39.4,2.4,350.8,4.4,2.6,2.5,2.5
12:20:22,0,0,0,0,0,13.5,2.6,8.1,1.3,2.5,2.2,2.4
12:20:32,0,0,0,0,0,25.9,2.8,320.8,2.5,2.5,2.3,2.4
12:20:43,0,0,0,0,0,19.5,3,311.5,1.6,2.4,2.3,2.3
12:20:56,0,0,0,0,0,26.6,2.4,311.5,1.6,2.4,2.2,2.3
12:21:08,0,0,0,0,0,26.6,1.9,309.5,3.2,2.4,2.3,2.3
12:21:19,0,0,0,0,0,125,1,300.4,5.5,2.4,2.2,2.3
12:21:32,0,0,0,0,0,322.1,0.4,300.4,5.5,2.4,2.2,2.3
12:25:46,0,0,0,0,0,322.1,0.4,300.4,5.5,2.4,2.2,2.3
12:34:12,0,0,0,0,0,322.1,0.4,300.4,5.5,2.4,2.2,2.3
12:38:33,0,0,0,0,0,322.1,0.4,300.4,5.5,2.4,2.2,2.3
12:38:50,0,0,0,0,0,322.1,0.4,300.4,5.5,2.4,2.2,2.3
12:39:01,0,0,0,0,0,29.5,2.8,201.2,16.5,2.1,2,2.1
12:39:11,0,0,0,0,0,25.9,1.7,195.3,35.5,2.1,2,2.1
12:43:22,0,0,0,0,0,26.1,1,195.3,35.5,2.1,1.9,2.1
12:51:43,0,0,0,0,0,26.1,1,195.3,35.5,2.1,1.9,2.1
13:01:29,0,0,0,0,0,15.8,4.3,146.6,6.4,1.8,1.6,1.7
13:10:13,0,0,0,0,0,15.8,4.3,146.6,6.4,1.8,1.6,1.7
13:14:34,0,0,0,0,0,15.8,4.3,146.6,6.4,1.8,1.6,1.7
13:14:45,0,0,0,0,0,15.8,4.3,146.6,6.4,1.8,1.6,1.7
13:23:43,0,0,0,0,0,27.5,5.6,144.9,4,1.4,1.2,1.4
13:24:09,0,0,0,0,0,27.5,5.6,144.9,4,1.4,1.2,1.4
13:47:57,0,0,0,0,0,18.6,1.5,284,4.3,1,0.8,0.9
13:48:16,0,0,0,0,0,18.6,1.5,284,4.3,1,0.8,0.9
13:58:52,0,0,0,0,0,7.5,4.5,179.4,7.5,0.8,0.6,0.7
14:10:32,0,0,0,0,0,21.8,3.4,211,3.5,0.6,0.5,0.6
14:14:53,0,0,0,0,0,21.8,3.4,211,3.5,0.6,0.5,0.6
14:23:57,0,0,0,0,0,354.8,3,74.2,3.8,0.5,0.3,0.4
14:32:19,0,0,0,0,0,354.8,3,74.2,3.8,0.5,0.3,0.4
14:32:42,0,0,0,0,0,354.8,3,74.2,3.8,0.5,0.3,0.4
14:32:56,0,0,0,0,0,354.8,3,74.2,3.8,0.5,0.3,0.4
14:52:42,0,0,0,0,0,30.9,3.6,97.9,6.8,0.1,-0.1,0
14:57:01,0,0,0,0,0,30.9,3.6,97.9,6.8,0.1,-0.1,0
14:57:13,0,0,0,0,0,30.9,3.6,97.9,6.8,0.1,-0.1,0
14:58:30,0,0,0,0,0,180.5,1.2,53.7,1.6,0.1,-0.1,0
15:15:31,0,0,0,0,0,50.4,1.1,77.1,2.4,0.1,-0.2,0
15:15:49,0,0,0,0,0,50.4,1.1,77.1,2.4,0.1,-0.2,0
15:22:51,0,0,0,0,0,15.4,0.4,28.1,5.8,0.1,-0.3,0
15:23:16,0,0,0,0,0,15.4,0.4,28.1,5.8,0.1,-0.3,0
15:29:53,0,0,0,0,0,45.7,2,59.5,5.2,0.1,-0.3,0
15:34:14,0,0,0,0,0,45.7,2,59.5,5.2,0.1,-0.3,0
15:34:29,0,0,0,0,0,45.7,2,59.5,5.2,0.1,-0.3,0
15:48:15,0,0,0,0,0,135.2,1.1,34.3,3.9,0.1,-0.3,0
15:48:31,0,0,0,0,0,135.2,1.1,34.3,3.9,0.1,-0.3,0
15:48:43,0,0,0,0,0,135.2,1.1,34.3,3.9,0.1,-0.3,0
15:53:21,0,0,0,0,0,35.9,2.2,48.1,5.9,0.1,-0.3,0
15:53:31,0,0,0,0,0,35.9,2.2,48.1,5.9,0.1,-0.3,0
15:54:14,0,0,0,0,0,35.3,2.1,55.9,7.7,0.1,-0.4,0
15:54:30,0,0,0,0,0,35.3,2.1,55.9,7.7,0.1,-0.4,0
15:54:41,0,0,0,0,0,39.5,1.3,32.8,4.5,0.1,-0.3,0
15:55:10,0,0,0,0,0,49.1,2,32.8,4.5,0.1,-0.3,0
16:00:52,0,0,0,0,0,30,4.1,40.4,4.8,0.1,-0.3,0
16:09:13,0,0,0,0,0,30,4.1,40.4,4.8,0.1,-0.3,0
16:09:35,0,0,0,0,0,30,4.1,40.4,4.8,0.1,-0.3,0
16:09:49,0,0,0,0,0,30,4.1,40.4,4.8,0.1,-0.3,0
16:26:10,0,0,0,0,0,23.7,3.6,41.8,5.8,0.1,-0.3,0
16:26:30,0,0,0,0,0,23.7,3.6,41.8,5.8,0.1,-0.3,0
16:26:54,0,0,0,0,0,23.7,3.6,41.8,5.8,0.1,-0.3,0
16:35:14,0,0,0,0,0,28,2.1,47,7,0.1,-0.2,0
16:43:36,0,0,0,0,0,28,2.1,47,7,0.1,-0.2,0
16:47:58,0,0,0,0,0,28,2.1,47,7,0.1,-0.2,0
16:53:12,0,0,0,0,0,24.6,1.3,65.7,1.3,0.1,-0.1,0
17:01:37,0,0,0,0,0,24.6,1.3,65.7,1.3,0.1,-0.1,0
17:10:14,0,0,0,0,0,24.6,1.3,65.7,1.3,0.1,-0.1,0
17:18:32,0,0,0,0,0,24.6,1.3,65.7,1.3,0.1,-0.1,0
17:18:45,0,0,0,0,0,24.6,1.3,65.7,1.3,0.1,-0.1,0
17:23:50,0,0,0,0,0,340.6,0.5,301.6,7.5,0.2,0.2,0.1
17:24:07,0,0,0,0,0,340.6,0.5,301.6,7.5,0.2,0.2,0.1
17:37:22,0,0,0,0,0,38.9,0.5,33.3,9.7,0.3,0.4,0.3
17:45:46,0,0,0,0,0,38.9,0.5,33.3,9.7,0.3,0.4,0.3
17:46:15,0,0,0,0,0,38.9,0.5,33.3,9.7,0.3,0.4,0.3
17:46:26,0,0,0,0,0,53.6,0.4,28.1,8.6,0.5,0.5,0.5
17:59:25,0,0,0,0,0,182.8,1,25.5,11,0.6,0.7,0.6
18:03:50,0,0,0,0,0,182.8,1,25.5,11,0.6,0.7,0.6
18:13:48,0,0,0,0,0,87.6,0.6,27.4,8.3,0.8,0.9,0.8
18:14:09,0,0,0,0,0,87.6,0.6,27.4,8.3,0.8,0.9,0.8
18:14:40,0,0,0,0,0,42,1,31.1,4,0.9,1,0.9
18:21:17,0,0,0,0,0,319.9,0.2,58.4,3.5,1,1,1
18:21:36,0,0,0,0,0,319.9,0.2,58.4,3.5,1,1,1
18:21:47,0,0,0,0,0,319.9,0.2,58.4,3.5,1,1,1
18:28:35,0,0,0,0,0,16,1.8,30.6,7.7,1.1,1.2,1.1
18:33:00,0,0,0,0,0,16,1.8,30.6,7.7,1.1,1.2,1.1
18:33:11,0,0,0,0,0,321.1,0.5,342.1,2.2,1.4,1.3,1.3
18:33:21,0,0,0,0,0,292.4,0.4,342.1,2.2,1.4,1.3,1.3
18:33:34,0,0,0,0,0,246.7,0.3,28.5,3.7,1.4,1.3,1.3
18:46:51,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
18:54:05,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
18:55:24,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
18:55:52,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
18:56:55,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
18:58:05,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
18:59:06,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:00:40,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:02:24,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:03:05,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:03:58,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:04:21,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:05:25,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:06:19,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:07:35,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:08:30,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:09:26,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:10:05,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:11:09,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:12:44,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:14:23,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:15:09,0,0,0,0,0,347.5,0.8,253.4,3.2,1.5,1.5,1.4
19:20:30,0,0,0,0,0,56,0.2,183.1,8.2,2.1,2.2,2.1
